Latitude,Longitude,Sim_10000,Sim_1000,Sim_100
4,-95,NA,NA,NA
4,-93,NA,NA,NA
4,-91,NA,NA,NA
4,-89,NA,NA,NA
4,-87,NA,NA,NA
4,-85,NA,NA,NA
4,-83,NA,NA,NA
4,-81,NA,NA,NA
4,-79,NA,NA,NA
4,-77,2482752.424,2295011.984,1887333.548
4,-75,2635754.451,2558397.443,2244383.184
4,-73,1953660.792,1582027.276,1847958.63
4,-71,2079464.991,1662249.227,2223381.047
4,-69,1277348.757,1811476.547,2478285.794
4,-67,1754342.846,1945025.987,2042853.011
4,-65,1840163.78,2085331.285,2320013.572
4,-63,1920223.681,1838019.2,1494134.516
4,-61,1836156.949,1066610.303,2082966.439
4,-59,2099678.917,2201522.299,2075618.777
4,-57,1876460.465,1937526.694,2367244.714
4,-55,1548043.329,2095251.976,1755934.584
4,-53,1902410.085,1799421.177,1469109.97
4,-51,1790066.532,2323904.371,1973585.628
4,-49,NA,NA,NA
4,-47,NA,NA,NA
4,-45,NA,NA,NA
4,-43,NA,NA,NA
4,-41,NA,NA,NA
4,-39,NA,NA,NA
4,-37,NA,NA,NA
4,-35,NA,NA,NA
4,-33,NA,NA,NA
4,-31,NA,NA,NA
4,-29,NA,NA,NA
4,-27,NA,NA,NA
4,-25,NA,NA,NA
4,-23,NA,NA,NA
4,-21,NA,NA,NA
4,-19,NA,NA,NA
4,-17,NA,NA,NA
4,-15,NA,NA,NA
4,-13,NA,NA,NA
4,-11,NA,NA,NA
4,-9,NA,NA,NA
4,-7,1606195.872,1802687.621,2212901.072
4,-5,NA,NA,NA
4,-3,NA,NA,NA
4,-1,NA,NA,NA
4,1,NA,NA,NA
4,3,NA,NA,NA
4,5,NA,NA,NA
4,7,1937694.416,1903486.96,1973222.239
4,9,2077629.369,2114209.404,2299039.057
4,11,1838185.168,2182447.857,2413208.791
4,13,1557122.798,2166779.389,2343986.457
4,15,2042713.258,2184873.23,1646114.135
4,17,1467172.84,1204223.607,1943431.732
4,19,2024656.247,2046717.397,2309984.89
4,21,2020328.141,1885084.513,2270006.922
4,23,1980204.514,1597121.782,1843134.728
4,25,1519464.721,1740968.666,2065183.138
4,27,2151999.754,1863166.695,2584723.837
4,29,2017402.211,1615510.958,2344995.552
4,31,1601643.456,1926828.304,2444309.006
4,33,1988502.051,1744725.313,1718293.03
4,35,1114788.067,1234749.399,1396190.678
4,37,1311447.216,1391578.548,1488159.584
4,39,1440244.872,1674794.834,1626355.953
4,41,1247850.603,1297211.622,1297777.67
4,43,973019.0899,1066973.041,1163603.677
4,45,1050032.306,1067003.977,1148452.104
4,47,748544.3907,807608.3907,887225.5564
4,49,NA,NA,NA
4,51,NA,NA,NA
4,53,NA,NA,NA
4,55,NA,NA,NA
4,57,NA,NA,NA
4,59,NA,NA,NA
4,61,NA,NA,NA
4,63,NA,NA,NA
4,65,NA,NA,NA
4,67,NA,NA,NA
4,69,NA,NA,NA
4,71,NA,NA,NA
4,73,NA,NA,NA
4,75,NA,NA,NA
4,77,NA,NA,NA
4,79,NA,NA,NA
4,81,NA,NA,NA
4,83,NA,NA,NA
4,85,NA,NA,NA
4,87,NA,NA,NA
4,89,NA,NA,NA
4,91,NA,NA,NA
4,93,NA,NA,NA
4,95,NA,NA,NA
4,97,974715.2729,1603547.837,1669413.496
4,99,1787736.843,1492745.797,1375694.717
4,101,1931990.688,1824364.801,2304510.167
4,103,1927959.599,1137958.35,1953911.757
4,105,NA,NA,NA
4,107,NA,NA,NA
4,109,NA,NA,NA
4,111,NA,NA,NA
4,113,1645213.567,1090821.514,1941190.884
4,115,1733014.191,1407035.989,1389948.333
4,117,1137189.357,1569473.966,1851495.386
4,119,NA,NA,NA
4,121,NA,NA,NA
4,123,NA,NA,NA
4,125,NA,NA,NA
4,127,NA,NA,NA
4,129,NA,NA,NA
4,131,NA,NA,NA
4,133,NA,NA,NA
4,135,NA,NA,NA
4,137,NA,NA,NA
4,139,NA,NA,NA
4,141,NA,NA,NA
4,143,NA,NA,NA
4,145,NA,NA,NA
4,147,NA,NA,NA
4,149,NA,NA,NA
4,151,NA,NA,NA
4,153,NA,NA,NA
4,155,NA,NA,NA
4,157,NA,NA,NA
4,159,NA,NA,NA
4,161,NA,NA,NA
4,163,NA,NA,NA
4,165,NA,NA,NA
4,167,NA,NA,NA
4,169,NA,NA,NA
4,171,NA,NA,NA
4,173,NA,NA,NA
4,175,NA,NA,NA
4,177,NA,NA,NA
4,179,NA,NA,NA
6,-179,NA,NA,NA
6,-177,NA,NA,NA
6,-175,NA,NA,NA
6,-173,NA,NA,NA
6,-171,NA,NA,NA
6,-169,NA,NA,NA
6,-167,NA,NA,NA
6,-165,NA,NA,NA
6,-163,NA,NA,NA
6,-161,NA,NA,NA
6,-159,NA,NA,NA
6,-157,NA,NA,NA
6,-155,NA,NA,NA
6,-153,NA,NA,NA
6,-151,NA,NA,NA
6,-149,NA,NA,NA
6,-147,NA,NA,NA
6,-145,NA,NA,NA
6,-143,NA,NA,NA
6,-141,NA,NA,NA
6,-139,NA,NA,NA
6,-137,NA,NA,NA
6,-135,NA,NA,NA
6,-133,NA,NA,NA
6,-131,NA,NA,NA
6,-129,NA,NA,NA
6,-127,NA,NA,NA
6,-125,NA,NA,NA
6,-123,NA,NA,NA
6,-121,NA,NA,NA
6,-119,NA,NA,NA
6,-117,NA,NA,NA
6,-115,NA,NA,NA
6,-113,NA,NA,NA
6,-111,NA,NA,NA
6,-109,NA,NA,NA
6,-107,NA,NA,NA
6,-105,NA,NA,NA
6,-103,NA,NA,NA
6,-101,NA,NA,NA
6,-99,NA,NA,NA
6,-97,NA,NA,NA
6,-95,NA,NA,NA
6,-93,NA,NA,NA
6,-91,NA,NA,NA
6,-89,NA,NA,NA
6,-87,NA,NA,NA
6,-85,NA,NA,NA
6,-83,NA,NA,NA
6,-81,NA,NA,NA
6,-79,NA,NA,NA
6,-77,1933140.525,1758530.4,2295448.953
6,-75,1049331.849,2001839.928,2646634.208
6,-73,2212891.797,2135442.213,2047853.034
6,-71,1740021.915,1699948.885,1886422.411
6,-69,2097725.433,2341795.669,2012356.217
6,-67,1544568.188,2624965.017,2129904.66
6,-65,1806107.994,1968463.84,1845285.078
6,-63,1788878.402,2016721.753,1750733.658
6,-61,1667065.146,1880531.979,2463424.818
6,-59,1843520.667,1773059.357,2400774.919
6,-57,1651364.019,2043176.738,1645238.306
6,-55,1485074.672,2081913.028,1991599.563
6,-53,NA,NA,NA
6,-51,NA,NA,NA
6,-49,NA,NA,NA
6,-47,NA,NA,NA
6,-45,NA,NA,NA
6,-43,NA,NA,NA
6,-41,NA,NA,NA
6,-39,NA,NA,NA
6,-37,NA,NA,NA
6,-35,NA,NA,NA
6,-33,NA,NA,NA
6,-31,NA,NA,NA
6,-29,NA,NA,NA
6,-27,NA,NA,NA
6,-25,NA,NA,NA
6,-23,NA,NA,NA
6,-21,NA,NA,NA
6,-19,NA,NA,NA
6,-17,NA,NA,NA
6,-15,NA,NA,NA
6,-13,NA,NA,NA
6,-11,1785041.176,2200917.942,2084765.659
6,-9,1548801.506,2155046.633,1936356.96
6,-7,1227653.842,1836947.728,1991908.178
6,-5,1733178.463,1191688.117,2233050.52
6,-3,1704284.483,1842007.666,2349714.371
6,-1,1650498.256,1591724.417,1946563.935
6,1,1711639.464,1109576.343,2133565.869
6,3,1877765.982,1994384.607,2120375.085
6,5,1728208.127,2085823.688,2412960.926
6,7,1442503.56,1744166.711,2017333.812
6,9,1553712.864,2053177.344,2023983.54
6,11,2225959.472,2045041.5,2871524.95
6,13,1988089.763,1314811.361,2526775.551
6,15,1894856.015,1824781.151,2585970.573
6,17,1662934.872,2297477.126,1731997.67
6,19,1896343.162,2039706.348,2197064.023
6,21,2010189.278,2049198.437,1510440.434
6,23,2231540.134,1858552.003,2296950.141
6,25,1925645.574,2144187.789,2485133.974
6,27,1580856.564,1919733.819,2023589.407
6,29,1659563.316,1707099.349,1642995.264
6,31,1383174.928,1423889.653,1643736.657
6,33,1726282.019,1591440.082,1488361.386
6,35,1883063.453,1647386.778,2011660.714
6,37,1945830.006,1920197.223,1154862.259
6,39,1683491.995,1868183.086,2431114.166
6,41,1347150.123,1326356.063,1668850.861
6,43,1105649.188,1215931.908,1106349.01
6,45,817331.3973,876337.2018,958433.3229
6,47,453292.1238,530811.7301,600365.3139
6,49,360626.7326,373367.0946,503329.3607
6,51,NA,NA,NA
6,53,NA,NA,NA
6,55,NA,NA,NA
6,57,NA,NA,NA
6,59,NA,NA,NA
6,61,NA,NA,NA
6,63,NA,NA,NA
6,65,NA,NA,NA
6,67,NA,NA,NA
6,69,NA,NA,NA
6,71,NA,NA,NA
6,73,NA,NA,NA
6,75,NA,NA,NA
6,77,NA,NA,NA
6,79,NA,NA,NA
6,81,1708547.225,1473736.972,1759884.926
6,83,NA,NA,NA
6,85,NA,NA,NA
6,87,NA,NA,NA
6,89,NA,NA,NA
6,91,NA,NA,NA
6,93,NA,NA,NA
6,95,NA,NA,NA
6,97,NA,NA,NA
6,99,NA,NA,NA
6,101,1741309.707,2081376.952,1720586.597
6,103,2059606.579,1445865.672,2225783.959
6,105,NA,NA,NA
6,107,NA,NA,NA
6,109,NA,NA,NA
6,111,NA,NA,NA
6,113,NA,NA,NA
6,115,NA,NA,NA
6,117,2085991.712,1840751.415,1507645.971
6,119,1918526.084,1619449.413,1969086.617
6,121,NA,NA,NA
6,123,NA,NA,NA
6,125,1512422.484,1474086.874,1858955.133
6,127,NA,NA,NA
6,129,NA,NA,NA
6,131,NA,NA,NA
6,133,NA,NA,NA
6,135,NA,NA,NA
6,137,NA,NA,NA
6,139,NA,NA,NA
6,141,NA,NA,NA
6,143,NA,NA,NA
6,145,NA,NA,NA
6,147,NA,NA,NA
6,149,NA,NA,NA
6,151,NA,NA,NA
6,153,NA,NA,NA
6,155,NA,NA,NA
6,157,NA,NA,NA
6,159,NA,NA,NA
6,161,NA,NA,NA
6,163,NA,NA,NA
6,165,NA,NA,NA
6,167,NA,NA,NA
6,169,NA,NA,NA
6,171,NA,NA,NA
6,173,NA,NA,NA
6,175,NA,NA,NA
6,177,NA,NA,NA
6,179,NA,NA,NA
8,-179,NA,NA,NA
8,-177,NA,NA,NA
8,-175,NA,NA,NA
8,-173,NA,NA,NA
8,-171,NA,NA,NA
8,-169,NA,NA,NA
8,-167,NA,NA,NA
8,-165,NA,NA,NA
8,-163,NA,NA,NA
8,-161,NA,NA,NA
8,-159,NA,NA,NA
8,-157,NA,NA,NA
8,-155,NA,NA,NA
8,-153,NA,NA,NA
8,-151,NA,NA,NA
8,-149,NA,NA,NA
8,-147,NA,NA,NA
8,-145,NA,NA,NA
8,-143,NA,NA,NA
8,-141,NA,NA,NA
8,-139,NA,NA,NA
8,-137,NA,NA,NA
8,-135,NA,NA,NA
8,-133,NA,NA,NA
8,-131,NA,NA,NA
8,-129,NA,NA,NA
8,-127,NA,NA,NA
8,-125,NA,NA,NA
8,-123,NA,NA,NA
8,-121,NA,NA,NA
8,-119,NA,NA,NA
8,-117,NA,NA,NA
8,-115,NA,NA,NA
8,-113,NA,NA,NA
8,-111,NA,NA,NA
8,-109,NA,NA,NA
8,-107,NA,NA,NA
8,-105,NA,NA,NA
8,-103,NA,NA,NA
8,-101,NA,NA,NA
8,-99,NA,NA,NA
8,-97,NA,NA,NA
8,-95,NA,NA,NA
8,-93,NA,NA,NA
8,-91,NA,NA,NA
8,-89,NA,NA,NA
8,-87,NA,NA,NA
8,-85,NA,NA,NA
8,-83,1639048.869,1988710.25,2422254.552
8,-81,1550627.335,1750422.38,1692641.775
8,-79,1948727.424,2213868.014,1575294.99
8,-77,1160217.799,1652759.134,1448848.4
8,-75,1686031.873,1514311.046,2054403.754
8,-73,2317319.878,1969270.964,2406641.94
8,-71,1839900.87,1976180.005,2269484.665
8,-69,1388105.716,1832783.936,2083487.774
8,-67,1786886.517,1887173.564,1464198
8,-65,1498162.075,1927638.661,2119201.307
8,-63,1601076.691,1625069.533,1766149.948
8,-61,1861998.379,1461941.513,2292319.451
8,-59,1283066.568,2055268.394,1990759.482
8,-57,NA,NA,NA
8,-55,NA,NA,NA
8,-53,NA,NA,NA
8,-51,NA,NA,NA
8,-49,NA,NA,NA
8,-47,NA,NA,NA
8,-45,NA,NA,NA
8,-43,NA,NA,NA
8,-41,NA,NA,NA
8,-39,NA,NA,NA
8,-37,NA,NA,NA
8,-35,NA,NA,NA
8,-33,NA,NA,NA
8,-31,NA,NA,NA
8,-29,NA,NA,NA
8,-27,NA,NA,NA
8,-25,NA,NA,NA
8,-23,NA,NA,NA
8,-21,NA,NA,NA
8,-19,NA,NA,NA
8,-17,NA,NA,NA
8,-15,NA,NA,NA
8,-13,1758605.491,1317879.603,2041978.525
8,-11,2248265.127,1711174.649,2216003.696
8,-9,1930048.132,1680002.115,2301844.824
8,-7,1882636.592,2035530.687,1824306.618
8,-5,1776504.672,1335296.417,1417132.08
8,-3,1859302.69,1389607.385,2182356.489
8,-1,1799716.244,1656527.503,1690844.89
8,1,1374994.404,1935953.064,1774550.841
8,3,1751310.561,1801592.246,2068215.285
8,5,1784217.86,1852869.698,2215818.435
8,7,1906438.324,1741707.437,2111785.742
8,9,1594832.071,1816678.498,1978588.876
8,11,1462924.141,2037344.52,2130037.408
8,13,1393807.604,1702789.31,2047302.742
8,15,1842581.312,1813010.924,2144405.331
8,17,1392330.54,1473835.106,1519884.515
8,19,1659226.447,1799397.968,1948272.398
8,21,1686632.889,1780922.751,1801310.257
8,23,2143413.621,1660512.935,2266259.21
8,25,1575566.121,2085355.531,1838557.805
8,27,1778571.57,1829332.795,1926035.434
8,29,1613972.569,1722751.285,1895064.826
8,31,1395880.693,1524876.157,1774073.321
8,33,1613779.489,1743083.43,1652763.81
8,35,1793497.972,1665095.965,2370567.231
8,37,2284603.241,2215161.605,1164414.475
8,39,1980355.878,1807606.691,1929734.97
8,41,1857828.882,1950335.179,1546575.316
8,43,1199802.333,1452917.649,1388422.285
8,45,978100.8404,952662.116,1177354.21
8,47,414177.8943,452223.855,566468.5553
8,49,261581.1547,268482.3012,383048.3757
8,51,NA,NA,NA
8,53,NA,NA,NA
8,55,NA,NA,NA
8,57,NA,NA,NA
8,59,NA,NA,NA
8,61,NA,NA,NA
8,63,NA,NA,NA
8,65,NA,NA,NA
8,67,NA,NA,NA
8,69,NA,NA,NA
8,71,NA,NA,NA
8,73,NA,NA,NA
8,75,NA,NA,NA
8,77,NA,NA,NA
8,79,NA,NA,NA
8,81,1710661.291,1384570.377,1491276.515
8,83,NA,NA,NA
8,85,NA,NA,NA
8,87,NA,NA,NA
8,89,NA,NA,NA
8,91,NA,NA,NA
8,93,NA,NA,NA
8,95,NA,NA,NA
8,97,NA,NA,NA
8,99,1397714.811,1411652.462,1662075.951
8,101,NA,NA,NA
8,103,NA,NA,NA
8,105,NA,NA,NA
8,107,NA,NA,NA
8,109,NA,NA,NA
8,111,NA,NA,NA
8,113,NA,NA,NA
8,115,NA,NA,NA
8,117,NA,NA,NA
8,119,NA,NA,NA
8,121,NA,NA,NA
8,123,1488487.345,1847573.857,2029095.823
8,125,1903589.208,1796756.974,1660664.632
8,127,NA,NA,NA
8,129,NA,NA,NA
8,131,NA,NA,NA
8,133,NA,NA,NA
8,135,NA,NA,NA
8,137,NA,NA,NA
8,139,NA,NA,NA
8,141,NA,NA,NA
8,143,NA,NA,NA
8,145,NA,NA,NA
8,147,NA,NA,NA
8,149,NA,NA,NA
8,151,NA,NA,NA
8,153,NA,NA,NA
8,155,NA,NA,NA
8,157,NA,NA,NA
8,159,NA,NA,NA
8,161,NA,NA,NA
8,163,NA,NA,NA
8,165,NA,NA,NA
8,167,NA,NA,NA
8,169,NA,NA,NA
8,171,NA,NA,NA
8,173,NA,NA,NA
8,175,NA,NA,NA
8,177,NA,NA,NA
8,179,NA,NA,NA
10,-179,NA,NA,NA
10,-177,NA,NA,NA
10,-175,NA,NA,NA
10,-173,NA,NA,NA
10,-171,NA,NA,NA
10,-169,NA,NA,NA
10,-167,NA,NA,NA
10,-165,NA,NA,NA
10,-163,NA,NA,NA
10,-161,NA,NA,NA
10,-159,NA,NA,NA
10,-157,NA,NA,NA
10,-155,NA,NA,NA
10,-153,NA,NA,NA
10,-151,NA,NA,NA
10,-149,NA,NA,NA
10,-147,NA,NA,NA
10,-145,NA,NA,NA
10,-143,NA,NA,NA
10,-141,NA,NA,NA
10,-139,NA,NA,NA
10,-137,NA,NA,NA
10,-135,NA,NA,NA
10,-133,NA,NA,NA
10,-131,NA,NA,NA
10,-129,NA,NA,NA
10,-127,NA,NA,NA
10,-125,NA,NA,NA
10,-123,NA,NA,NA
10,-121,NA,NA,NA
10,-119,NA,NA,NA
10,-117,NA,NA,NA
10,-115,NA,NA,NA
10,-113,NA,NA,NA
10,-111,NA,NA,NA
10,-109,NA,NA,NA
10,-107,NA,NA,NA
10,-105,NA,NA,NA
10,-103,NA,NA,NA
10,-101,NA,NA,NA
10,-99,NA,NA,NA
10,-97,NA,NA,NA
10,-95,NA,NA,NA
10,-93,NA,NA,NA
10,-91,NA,NA,NA
10,-89,NA,NA,NA
10,-87,NA,NA,NA
10,-85,1647997.292,1877521.55,1943795.308
10,-83,1907757.466,1082725.788,2246142.876
10,-81,NA,NA,NA
10,-79,1487507.004,1737923.082,1461920.334
10,-77,NA,NA,NA
10,-75,1520624.053,1785287.287,1992952.774
10,-73,1654419.22,2124509.795,1521690.918
10,-71,1724667.395,1376854.547,2242712.056
10,-69,1850526.333,1301070.644,1738413.156
10,-67,1838178.963,1521780.488,1809327.578
10,-65,1687013.773,1807430.678,1740873.98
10,-63,1838090.605,1045123.555,2118921.91
10,-61,2197887.775,1708171.07,1509710.811
10,-59,NA,NA,NA
10,-57,NA,NA,NA
10,-55,NA,NA,NA
10,-53,NA,NA,NA
10,-51,NA,NA,NA
10,-49,NA,NA,NA
10,-47,NA,NA,NA
10,-45,NA,NA,NA
10,-43,NA,NA,NA
10,-41,NA,NA,NA
10,-39,NA,NA,NA
10,-37,NA,NA,NA
10,-35,NA,NA,NA
10,-33,NA,NA,NA
10,-31,NA,NA,NA
10,-29,NA,NA,NA
10,-27,NA,NA,NA
10,-25,NA,NA,NA
10,-23,NA,NA,NA
10,-21,NA,NA,NA
10,-19,NA,NA,NA
10,-17,NA,NA,NA
10,-15,1708999.862,1600946.659,2233191.429
10,-13,2036973.804,2197946.7,2210377.533
10,-11,1688521.862,2453030.913,1748130.469
10,-9,1629266.8,1869073.567,1845181.916
10,-7,1719309.296,1837047.557,1916219.548
10,-5,1431665.269,1809472.744,1998680.853
10,-3,1587464.58,1665039.788,1975119.093
10,-1,1475986.692,1532782.549,1709316.966
10,1,1617003.376,1794449.685,1929913.932
10,3,1430799.497,1821439.983,1869895.659
10,5,1564575.181,1668003.863,1850288.811
10,7,1586824.106,1686305.868,2100733.484
10,9,1793423.858,1650621.757,2096176.097
10,11,1496474.88,1682652.759,1786511.466
10,13,1379952.132,1481547.936,1744186.115
10,15,1252393.995,1349811.62,1474977.837
10,17,1273521.822,1521416.559,1691337.566
10,19,1403178.364,1514551.924,1608540.349
10,21,1563172.818,1346609.681,1790218.353
10,23,1482028.574,1476904.127,1933902.285
10,25,1567265.609,1636967.876,1834410.31
10,27,1405523.602,1528629.964,1548321.489
10,29,1272210.336,1366036.901,1582303.164
10,31,1356196.651,1495010.221,1623231.361
10,33,1338366.443,1395272.789,1746488.65
10,35,1601770.78,2019130.114,2144306.237
10,37,1994857.429,1915696.231,2944601.722
10,39,1625133.632,2151700.668,2995718.154
10,41,1181409.9,1245625.843,1331552.824
10,43,1244935.738,1262550.769,1042511.372
10,45,564589.0129,582553.9703,743325.8204
10,47,363451.3991,402705.1667,542788.5936
10,49,268547.1871,270117.7558,352726.9323
10,51,176512.1203,189943.9719,252043.2479
10,53,NA,NA,NA
10,55,NA,NA,NA
10,57,NA,NA,NA
10,59,NA,NA,NA
10,61,NA,NA,NA
10,63,NA,NA,NA
10,65,NA,NA,NA
10,67,NA,NA,NA
10,69,NA,NA,NA
10,71,NA,NA,NA
10,73,NA,NA,NA
10,75,NA,NA,NA
10,77,1189020.373,1504631.527,1449737.39
10,79,1373599.049,1657419.462,1842949.783
10,81,1402772.07,1767512.229,2057621.125
10,83,NA,NA,NA
10,85,NA,NA,NA
10,87,NA,NA,NA
10,89,NA,NA,NA
10,91,NA,NA,NA
10,93,NA,NA,NA
10,95,NA,NA,NA
10,97,NA,NA,NA
10,99,1669627.762,1788672.667,1866244.381
10,101,NA,NA,NA
10,103,1605562.328,1593338.841,1632959.317
10,105,1282572.318,1365572.486,1957322.807
10,107,1220986.002,1252890.161,1565856.543
10,109,NA,NA,NA
10,111,NA,NA,NA
10,113,NA,NA,NA
10,115,NA,NA,NA
10,117,NA,NA,NA
10,119,NA,NA,NA
10,121,NA,NA,NA
10,123,1610660.467,1515956.908,1955746.827
10,125,NA,NA,NA
10,127,NA,NA,NA
10,129,NA,NA,NA
10,131,NA,NA,NA
10,133,NA,NA,NA
10,135,NA,NA,NA
10,137,NA,NA,NA
10,139,NA,NA,NA
10,141,NA,NA,NA
10,143,NA,NA,NA
10,145,NA,NA,NA
10,147,NA,NA,NA
10,149,NA,NA,NA
10,151,NA,NA,NA
10,153,NA,NA,NA
10,155,NA,NA,NA
10,157,NA,NA,NA
10,159,NA,NA,NA
10,161,NA,NA,NA
10,163,NA,NA,NA
10,165,NA,NA,NA
10,167,NA,NA,NA
10,169,NA,NA,NA
10,171,NA,NA,NA
10,173,NA,NA,NA
10,175,NA,NA,NA
10,177,NA,NA,NA
10,179,NA,NA,NA
12,-179,NA,NA,NA
12,-177,NA,NA,NA
12,-175,NA,NA,NA
12,-173,NA,NA,NA
12,-171,NA,NA,NA
12,-169,NA,NA,NA
12,-167,NA,NA,NA
12,-165,NA,NA,NA
12,-163,NA,NA,NA
12,-161,NA,NA,NA
12,-159,NA,NA,NA
12,-157,NA,NA,NA
12,-155,NA,NA,NA
12,-153,NA,NA,NA
12,-151,NA,NA,NA
12,-149,NA,NA,NA
12,-147,NA,NA,NA
12,-145,NA,NA,NA
12,-143,NA,NA,NA
12,-141,NA,NA,NA
12,-139,NA,NA,NA
12,-137,NA,NA,NA
12,-135,NA,NA,NA
12,-133,NA,NA,NA
12,-131,NA,NA,NA
12,-129,NA,NA,NA
12,-127,NA,NA,NA
12,-125,NA,NA,NA
12,-123,NA,NA,NA
12,-121,NA,NA,NA
12,-119,NA,NA,NA
12,-117,NA,NA,NA
12,-115,NA,NA,NA
12,-113,NA,NA,NA
12,-111,NA,NA,NA
12,-109,NA,NA,NA
12,-107,NA,NA,NA
12,-105,NA,NA,NA
12,-103,NA,NA,NA
12,-101,NA,NA,NA
12,-99,NA,NA,NA
12,-97,NA,NA,NA
12,-95,NA,NA,NA
12,-93,NA,NA,NA
12,-91,NA,NA,NA
12,-89,NA,NA,NA
12,-87,1676514.312,2189725.726,1673413.968
12,-85,1655785.872,1658008.029,2105958.714
12,-83,NA,NA,NA
12,-81,NA,NA,NA
12,-79,NA,NA,NA
12,-77,NA,NA,NA
12,-75,NA,NA,NA
12,-73,1437002.463,1625700.413,1482879.258
12,-71,1025880.07,1177145.864,1359614.471
12,-69,1093729.508,1277196.122,1226147.202
12,-67,NA,NA,NA
12,-65,NA,NA,NA
12,-63,NA,NA,NA
12,-61,NA,NA,NA
12,-59,NA,NA,NA
12,-57,NA,NA,NA
12,-55,NA,NA,NA
12,-53,NA,NA,NA
12,-51,NA,NA,NA
12,-49,NA,NA,NA
12,-47,NA,NA,NA
12,-45,NA,NA,NA
12,-43,NA,NA,NA
12,-41,NA,NA,NA
12,-39,NA,NA,NA
12,-37,NA,NA,NA
12,-35,NA,NA,NA
12,-33,NA,NA,NA
12,-31,NA,NA,NA
12,-29,NA,NA,NA
12,-27,NA,NA,NA
12,-25,NA,NA,NA
12,-23,NA,NA,NA
12,-21,NA,NA,NA
12,-19,NA,NA,NA
12,-17,1879121.319,1566191.376,1962233.669
12,-15,1951152.494,1802890.624,1915025.366
12,-13,1669062.083,1740192.416,2020505.381
12,-11,1637184.447,1739500.725,1820554.248
12,-9,1581311.785,1659365.914,1692347.288
12,-7,1439350.565,1557056.886,1687486.709
12,-5,1380312.823,1434671.372,1533708.328
12,-3,1286767.689,1220147.431,1601353.512
12,-1,1236050.031,1392683.299,1671114.246
12,1,1188576.962,1347245.997,1406388.707
12,3,1096594.152,1325771.117,1565959.234
12,5,1270011.483,1425437.87,1446247.346
12,7,1302331.45,1454055.931,1625483.239
12,9,1207202.241,1005052.756,1556656.816
12,11,1170533.59,1114004.103,1512921.779
12,13,1058398.477,1130404.501,1286132.117
12,15,1035545.416,1081480.192,1304054.149
12,17,1140783.82,1125149.664,1208190.349
12,19,1221759.019,1222256.648,1283691.217
12,21,1300383.355,1169045.753,1401693.236
12,23,1343376.247,1190007.689,1452010.316
12,25,1076052.031,1174284.711,1223731.443
12,27,878014.964,918404.9727,1027114.563
12,29,1035757.403,1144395.558,1263727.437
12,31,1058301.349,1207266.477,1412415.968
12,33,1013421.351,1139211.41,1357570.376
12,35,1306065.327,1448641.722,1605850.517
12,37,2095419.995,2135406.026,2036267.499
12,39,2155566.727,1836642.66,2397962.132
12,41,616728.3306,715940.3645,810857.2797
12,43,289001.0805,363414.0332,482952.5545
12,45,NA,NA,NA
12,47,NA,NA,NA
12,49,NA,NA,NA
12,51,172641.4111,187649.2308,253786.8009
12,53,NA,NA,NA
12,55,NA,NA,NA
12,57,NA,NA,NA
12,59,NA,NA,NA
12,61,NA,NA,NA
12,63,NA,NA,NA
12,65,NA,NA,NA
12,67,NA,NA,NA
12,69,NA,NA,NA
12,71,NA,NA,NA
12,73,NA,NA,NA
12,75,1764065.918,1781629.942,2341045.17
12,77,1501898.335,1599726.536,1985658.603
12,79,1229567.017,1638440.281,1845738.148
12,81,NA,NA,NA
12,83,NA,NA,NA
12,85,NA,NA,NA
12,87,NA,NA,NA
12,89,NA,NA,NA
12,91,NA,NA,NA
12,93,NA,NA,NA
12,95,NA,NA,NA
12,97,NA,NA,NA
12,99,1397116.702,1686605.338,2094036.81
12,101,NA,NA,NA
12,103,1725865.841,1623743.64,1980560.173
12,105,1261182.675,1825455.19,2379904.542
12,107,1277568.85,1911880.02,2264458.832
12,109,1216611.508,1293133.792,1935120.001
12,111,NA,NA,NA
12,113,NA,NA,NA
12,115,NA,NA,NA
12,117,NA,NA,NA
12,119,NA,NA,NA
12,121,NA,NA,NA
12,123,2056069.344,1987466.385,2152310.438
12,125,1343803.272,1699199.385,2546378.602
12,127,NA,NA,NA
12,129,NA,NA,NA
12,131,NA,NA,NA
12,133,NA,NA,NA
12,135,NA,NA,NA
12,137,NA,NA,NA
12,139,NA,NA,NA
12,141,NA,NA,NA
12,143,NA,NA,NA
12,145,NA,NA,NA
12,147,NA,NA,NA
12,149,NA,NA,NA
12,151,NA,NA,NA
12,153,NA,NA,NA
12,155,NA,NA,NA
12,157,NA,NA,NA
12,159,NA,NA,NA
12,161,NA,NA,NA
12,163,NA,NA,NA
12,165,NA,NA,NA
12,167,NA,NA,NA
12,169,NA,NA,NA
12,171,NA,NA,NA
12,173,NA,NA,NA
12,175,NA,NA,NA
12,177,NA,NA,NA
12,179,NA,NA,NA
14,-179,NA,NA,NA
14,-177,NA,NA,NA
14,-175,NA,NA,NA
14,-173,NA,NA,NA
14,-171,NA,NA,NA
14,-169,NA,NA,NA
14,-167,NA,NA,NA
14,-165,NA,NA,NA
14,-163,NA,NA,NA
14,-161,NA,NA,NA
14,-159,NA,NA,NA
14,-157,NA,NA,NA
14,-155,NA,NA,NA
14,-153,NA,NA,NA
14,-151,NA,NA,NA
14,-149,NA,NA,NA
14,-147,NA,NA,NA
