Latitude,Longitude,Sim_10000_nutdiff_mean,Sim_1000_nutdiff_mean,Sim_100_nutdiff_mean
5,6,6989.019132,2178.882038,418.9212819
5,8,7015.214256,1787.012342,296.8500649
5,10,9564.305362,1934.56544,350.111009
5,12,7445.885514,2092.634533,404.6471386
5,14,7412.28332,1613.440505,366.5121738
5,16,7398.376994,1742.9467,518.6098132
5,18,6266.678601,1904.539944,364.3397038
5,20,7223.108002,1486.643676,276.8940396
5,22,6497.615846,1564.414589,294.2941996
5,24,7692.615431,1454.130209,363.8102441
5,26,8529.149206,1385.353681,362.432364
5,28,5486.11035,1247.109464,311.0723842
5,30,8677.531784,1562.615541,333.3989638
5,32,4985.37412,1756.622004,255.6864662
5,34,6509.353458,1193.063138,348.9307907
5,36,6553.428524,922.9269974,337.796978
5,38,4646.267479,1392.829729,426.5430014
5,40,5961.082992,1146.683818,395.9197161
5,42,6302.583544,1289.309326,231.7855338
5,44,5060.114669,1305.880699,275.7572648
5,46,5171.57943,1507.927656,161.0576407
5,48,5011.350535,1441.557209,234.8761449
5,50,0,0,0
5,52,0,0,0
5,54,0,0,0
5,56,0,0,0
5,58,0,0,0
5,60,0,0,0
5,62,0,0,0
5,64,0,0,0
5,66,0,0,0
5,68,0,0,0
5,70,0,0,0
5,72,0,0,0
5,74,0,0,0
5,76,0,0,0
5,78,0,0,0
5,80,20633.49548,2708.424756,406.7369103
5,82,0,0,0
5,84,0,0,0
5,86,0,0,0
5,88,0,0,0
5,90,0,0,0
5,92,0,0,0
5,94,0,0,0
5,96,0,0,0
5,98,0,0,0
5,100,6806.502719,1749.351594,190.0666144
5,102,6042.50426,1295.308896,211.1536791
5,104,0,0,0
5,106,0,0,0
5,108,0,0,0
5,110,0,0,0
5,112,0,0,0
5,114,0,0,0
5,116,7719.235814,1425.233665,191.4152844
5,118,7761.547292,1487.110678,293.258865
5,120,0,0,0
5,122,0,0,0
5,124,9847.182868,1509.02766,160.6001172
5,126,0,0,0
5,128,0,0,0
5,130,0,0,0
5,132,0,0,0
5,134,0,0,0
5,136,0,0,0
5,138,0,0,0
5,140,0,0,0
5,142,0,0,0
5,144,0,0,0
5,146,0,0,0
5,148,0,0,0
5,150,0,0,0
5,152,0,0,0
5,154,0,0,0
5,156,0,0,0
5,158,0,0,0
5,160,0,0,0
5,162,0,0,0
5,164,0,0,0
5,166,0,0,0
5,168,0,0,0
5,170,0,0,0
5,172,0,0,0
5,174,0,0,0
5,176,0,0,0
5,178,0,0,0
7,-180,0,0,0
7,-178,0,0,0
7,-176,0,0,0
7,-174,0,0,0
7,-172,0,0,0
7,-170,0,0,0
7,-168,0,0,0
7,-166,0,0,0
7,-164,0,0,0
7,-162,0,0,0
7,-160,0,0,0
7,-158,0,0,0
7,-156,0,0,0
7,-154,0,0,0
7,-152,0,0,0
7,-150,0,0,0
7,-148,0,0,0
7,-146,0,0,0
7,-144,0,0,0
7,-142,0,0,0
7,-140,0,0,0
7,-138,0,0,0
7,-136,0,0,0
7,-134,0,0,0
7,-132,0,0,0
7,-130,0,0,0
7,-128,0,0,0
7,-126,0,0,0
7,-124,0,0,0
7,-122,0,0,0
7,-120,0,0,0
7,-118,0,0,0
7,-116,0,0,0
7,-114,0,0,0
7,-112,0,0,0
7,-110,0,0,0
7,-108,0,0,0
7,-106,0,0,0
7,-104,0,0,0
7,-102,0,0,0
7,-100,0,0,0
7,-98,0,0,0
7,-96,0,0,0
7,-94,0,0,0
7,-92,0,0,0
7,-90,0,0,0
7,-88,0,0,0
7,-86,0,0,0
7,-84,6663.60903,1381.457146,423.7900373
7,-82,11321.95337,1438.918116,359.7115351
7,-80,7260.645914,1282.397506,278.5259279
7,-78,6334.792188,2033.988649,423.1083861
7,-76,6595.502817,1210.038717,285.5762384
7,-74,6050.428653,1155.167474,303.1795967
7,-72,5242.64378,1499.897291,249.5261922
7,-70,5444.50649,1620.797965,288.1530892
7,-68,5593.8761,1454.579688,262.0628892
7,-66,6744.760953,1528.400092,252.7254157
7,-64,6614.132189,1409.891183,226.684463
7,-62,11790.2733,1862.768217,333.8749669
7,-60,8221.580724,1801.808686,214.0383528
7,-58,0,0,0
7,-56,0,0,0
7,-54,0,0,0
7,-52,0,0,0
7,-50,0,0,0
7,-48,0,0,0
7,-46,0,0,0
7,-44,0,0,0
7,-42,0,0,0
7,-40,0,0,0
7,-38,0,0,0
7,-36,0,0,0
7,-34,0,0,0
7,-32,0,0,0
7,-30,0,0,0
7,-28,0,0,0
7,-26,0,0,0
7,-24,0,0,0
7,-22,0,0,0
7,-20,0,0,0
7,-18,0,0,0
7,-16,0,0,0
7,-14,8166.256468,2521.595574,290.6343936
7,-12,7439.493061,1793.92398,269.8591793
7,-10,9912.260539,2420.441971,307.6806555
7,-8,12052.07353,1585.062859,268.3582901
7,-6,11669.60298,1978.976421,426.8151427
7,-4,7387.510677,2692.60394,331.9681654
7,-2,6978.392457,4533.589825,373.2033279
7,0,15584.04633,2649.375782,413.9876662
7,2,11321.64313,3012.545083,408.1489266
7,4,10501.69144,2529.312509,392.7684789
7,6,8929.77538,4001.157574,442.7334248
7,8,9372.478008,3415.403758,327.8744241
7,10,9689.253472,2880.949516,539.1411458
7,12,9707.247741,2417.683447,335.3472311
7,14,6091.823371,1977.756907,504.877197
7,16,6944.846081,1659.19079,367.508463
7,18,5795.399025,1758.017999,339.183631
7,20,6576.031472,1526.519321,328.009413
7,22,8178.093794,2131.252965,285.1990781
7,24,5855.937199,2050.261274,426.3945775
7,26,7989.509019,1345.14666,364.4615834
7,28,8610.221398,1352.558725,335.5496961
7,30,6102.132658,1384.795411,342.3552484
7,32,7743.719374,1887.807915,324.8126816
7,34,6221.028573,1296.044839,319.7605574
7,36,13572.15911,1708.098086,257.7488735
7,38,7601.625595,1328.69043,297.3587184
7,40,4981.340066,1417.415044,385.5867029
7,42,4849.790446,1795.72957,323.2664725
7,44,4392.485651,1337.110006,348.8123057
7,46,5174.073397,1287.457815,287.0689279
7,48,6655.000613,2154.187698,322.5398933
7,50,0,0,0
7,52,0,0,0
7,54,0,0,0
7,56,0,0,0
7,58,0,0,0
7,60,0,0,0
7,62,0,0,0
7,64,0,0,0
7,66,0,0,0
7,68,0,0,0
7,70,0,0,0
7,72,0,0,0
7,74,0,0,0
7,76,0,0,0
7,78,0,0,0
7,80,16453.55155,2335.365936,426.3458972
7,82,0,0,0
7,84,0,0,0
7,86,0,0,0
7,88,0,0,0
7,90,0,0,0
7,92,0,0,0
7,94,0,0,0
7,96,0,0,0
7,98,11005.77766,2710.232157,285.4947905
7,100,0,0,0
7,102,0,0,0
7,104,0,0,0
7,106,0,0,0
7,108,0,0,0
7,110,0,0,0
7,112,0,0,0
7,114,0,0,0
7,116,0,0,0
7,118,0,0,0
7,120,0,0,0
7,122,7798.444381,1038.275236,176.2029109
7,124,10058.15084,1322.089299,194.3119056
7,126,0,0,0
7,128,0,0,0
7,130,0,0,0
7,132,0,0,0
7,134,0,0,0
7,136,0,0,0
7,138,0,0,0
7,140,0,0,0
7,142,0,0,0
7,144,0,0,0
7,146,0,0,0
7,148,0,0,0
7,150,0,0,0
7,152,0,0,0
7,154,0,0,0
7,156,0,0,0
7,158,0,0,0
7,160,0,0,0
7,162,0,0,0
7,164,0,0,0
7,166,0,0,0
7,168,0,0,0
7,170,0,0,0
7,172,0,0,0
7,174,0,0,0
7,176,0,0,0
7,178,0,0,0
9,-180,0,0,0
9,-178,0,0,0
9,-176,0,0,0
9,-174,0,0,0
9,-172,0,0,0
9,-170,0,0,0
9,-168,0,0,0
9,-166,0,0,0
9,-164,0,0,0
9,-162,0,0,0
9,-160,0,0,0
9,-158,0,0,0
9,-156,0,0,0
9,-154,0,0,0
9,-152,0,0,0
9,-150,0,0,0
9,-148,0,0,0
9,-146,0,0,0
9,-144,0,0,0
9,-142,0,0,0
9,-140,0,0,0
9,-138,0,0,0
9,-136,0,0,0
9,-134,0,0,0
9,-132,0,0,0
9,-130,0,0,0
9,-128,0,0,0
9,-126,0,0,0
9,-124,0,0,0
9,-122,0,0,0
9,-120,0,0,0
9,-118,0,0,0
9,-116,0,0,0
9,-114,0,0,0
9,-112,0,0,0
9,-110,0,0,0
9,-108,0,0,0
9,-106,0,0,0
9,-104,0,0,0
9,-102,0,0,0
9,-100,0,0,0
9,-98,0,0,0
9,-96,0,0,0
9,-94,0,0,0
9,-92,0,0,0
9,-90,0,0,0
9,-88,0,0,0
9,-86,10301.69122,1356.48644,316.8785463
9,-84,7657.699538,1532.438003,259.8327048
9,-82,0,0,0
9,-80,9100.394858,2335.089765,270.1664824
9,-78,0,0,0
9,-76,6215.038791,1022.746821,251.743338
9,-74,6661.095867,1283.862742,267.4514005
9,-72,8571.18708,1379.147881,268.5084152
9,-70,7086.009978,1357.686552,323.0914987
9,-68,6093.969217,1639.044219,274.259828
9,-66,6623.359072,1320.638132,222.2498193
9,-64,5961.115005,1369.166079,243.9578333
9,-62,6782.478084,2176.628926,212.2469736
9,-60,0,0,0
9,-58,0,0,0
9,-56,0,0,0
9,-54,0,0,0
9,-52,0,0,0
9,-50,0,0,0
9,-48,0,0,0
9,-46,0,0,0
9,-44,0,0,0
9,-42,0,0,0
9,-40,0,0,0
9,-38,0,0,0
9,-36,0,0,0
9,-34,0,0,0
9,-32,0,0,0
9,-30,0,0,0
9,-28,0,0,0
9,-26,0,0,0
9,-24,0,0,0
9,-22,0,0,0
9,-20,0,0,0
9,-18,0,0,0
9,-16,7571.277943,1602.221136,347.5454287
9,-14,8348.657763,1593.235978,390.508966
9,-12,7321.904298,1497.250182,327.396993
9,-10,10826.9297,2742.119276,511.2534201
9,-8,10057.3452,2535.676389,417.5552362
9,-6,11500.83801,2318.69271,507.3638615
9,-4,6947.277977,1941.016585,435.215686
9,-2,8811.15144,2692.302641,479.1455754
9,0,14090.61005,2050.384346,501.3056816
9,2,10806.47829,2756.730255,437.7343499
9,4,7916.346896,2330.396389,426.7227034
9,6,7772.864861,2394.725108,451.4594131
9,8,9354.575014,2112.845906,435.1015172
9,10,7584.630711,2722.58435,532.6740733
9,12,8232.824887,2614.579822,479.8204841
9,14,9417.595115,2437.038375,410.8053698
9,16,8211.255691,2334.61867,344.3636962
9,18,9471.659365,1535.005992,468.2649389
9,20,7969.209613,1979.409516,267.027002
9,22,7385.046822,1876.325585,325.3517334
9,24,5854.173187,1727.660754,423.1236679
9,26,4927.517841,2315.063451,325.7243175
9,28,6094.916893,1806.828983,377.8368268
9,30,6326.654706,1973.459142,413.9267675
9,32,9794.455014,1888.442851,380.581978
9,34,8555.835209,2265.587268,338.4752035
9,36,7311.277568,2027.339667,453.0335725
9,38,7086.185562,2227.202159,337.1705307
9,40,7944.241575,1626.169621,343.035326
9,42,6718.91276,1807.133593,374.0242525
9,44,4600.386257,1886.864178,311.3437038
9,46,6276.202652,1559.377797,308.5894567
9,48,5570.21824,2098.006445,306.7428563
9,50,4982.07279,1596.677969,320.3502994
9,52,0,0,0
9,54,0,0,0
9,56,0,0,0
9,58,0,0,0
9,60,0,0,0
9,62,0,0,0
9,64,0,0,0
9,66,0,0,0
9,68,0,0,0
9,70,0,0,0
9,72,0,0,0
9,74,0,0,0
9,76,16667.32887,3077.985743,439.5895132
9,78,10783.06508,2868.354589,542.3096158
9,80,16013.19829,3511.322273,402.5126301
9,82,0,0,0
9,84,0,0,0
9,86,0,0,0
9,88,0,0,0
9,90,0,0,0
9,92,0,0,0
9,94,0,0,0
9,96,0,0,0
9,98,10886.05,2322.213509,362.0401931
9,100,0,0,0
9,102,6846.227121,1767.465499,319.1695668
9,104,9246.125667,2284.243656,411.1764488
9,106,16789.82388,2721.211355,346.5183528
9,108,0,0,0
9,110,0,0,0
9,112,0,0,0
9,114,0,0,0
9,116,0,0,0
9,118,0,0,0
9,120,0,0,0
9,122,10723.71233,1207.816836,218.3188177
9,124,0,0,0
9,126,0,0,0
9,128,0,0,0
9,130,0,0,0
9,132,0,0,0
9,134,0,0,0
9,136,0,0,0
9,138,0,0,0
9,140,0,0,0
9,142,0,0,0
9,144,0,0,0
9,146,0,0,0
9,148,0,0,0
9,150,0,0,0
9,152,0,0,0
9,154,0,0,0
9,156,0,0,0
9,158,0,0,0
9,160,0,0,0
9,162,0,0,0
9,164,0,0,0
9,166,0,0,0
9,168,0,0,0
9,170,0,0,0
9,172,0,0,0
9,174,0,0,0
9,176,0,0,0
9,178,0,0,0
11,-180,0,0,0
11,-178,0,0,0
11,-176,0,0,0
11,-174,0,0,0
11,-172,0,0,0
11,-170,0,0,0
11,-168,0,0,0
11,-166,0,0,0
11,-164,0,0,0
11,-162,0,0,0
11,-160,0,0,0
11,-158,0,0,0
11,-156,0,0,0
11,-154,0,0,0
11,-152,0,0,0
11,-150,0,0,0
11,-148,0,0,0
11,-146,0,0,0
11,-144,0,0,0
11,-142,0,0,0
11,-140,0,0,0
11,-138,0,0,0
11,-136,0,0,0
11,-134,0,0,0
11,-132,0,0,0
11,-130,0,0,0
11,-128,0,0,0
11,-126,0,0,0
11,-124,0,0,0
11,-122,0,0,0
11,-120,0,0,0
11,-118,0,0,0
11,-116,0,0,0
11,-114,0,0,0
11,-112,0,0,0
11,-110,0,0,0
11,-108,0,0,0
11,-106,0,0,0
11,-104,0,0,0
11,-102,0,0,0
11,-100,0,0,0
11,-98,0,0,0
11,-96,0,0,0
11,-94,0,0,0
11,-92,0,0,0
11,-90,0,0,0
11,-88,8727.916884,1694.024968,298.6277898
11,-86,4949.582657,1850.027895,276.5189683
11,-84,0,0,0
11,-82,0,0,0
11,-80,0,0,0
11,-78,0,0,0
11,-76,0,0,0
11,-74,5365.751855,1467.376771,304.5135956
11,-72,8958.613103,2496.645914,309.7267146
11,-70,6545.344558,1506.486744,269.0775252
11,-68,0,0,0
11,-66,0,0,0
11,-64,0,0,0
11,-62,0,0,0
11,-60,0,0,0
11,-58,0,0,0
11,-56,0,0,0
11,-54,0,0,0
11,-52,0,0,0
11,-50,0,0,0
11,-48,0,0,0
11,-46,0,0,0
11,-44,0,0,0
11,-42,0,0,0
11,-40,0,0,0
11,-38,0,0,0
11,-36,0,0,0
11,-34,0,0,0
11,-32,0,0,0
11,-30,0,0,0
11,-28,0,0,0
11,-26,0,0,0
11,-24,0,0,0
11,-22,0,0,0
11,-20,0,0,0
11,-18,5001.462186,1480.378114,440.4024388
11,-16,6640.597243,1955.005897,370.8077737
11,-14,7771.695342,2070.848663,439.2060049
11,-12,8819.862617,2318.756578,341.9583756
11,-10,7561.215691,2218.802104,547.8189402
11,-8,9832.071315,2047.4648,450.4021006
11,-6,8834.317115,2493.643371,542.3976535
11,-4,7767.145773,2961.861385,442.9288907
11,-2,12708.58587,2726.703676,417.0763333
11,0,8548.598646,2859.167637,679.2687461
11,2,8959.298689,2539.669092,470.9912182
11,4,10071.86088,3307.381839,604.457213
11,6,8723.907348,3169.629442,567.6042962
11,8,7398.093921,2501.907939,409.3490375
11,10,6044.402956,2573.042241,370.3493103
11,12,8677.223655,2482.125437,628.9652877
11,14,8461.998712,2865.81974,565.5842059
11,16,7236.932329,2467.489139,565.2264501
11,18,7165.69441,2318.629655,521.3859866
11,20,6622.748206,1818.526546,539.0405792
11,22,8188.091158,1931.957156,435.9461218
11,24,7406.174375,1625.163654,683.3127958
11,26,6842.215513,2109.381747,467.2514611
11,28,7664.394841,1996.072012,466.0363969
11,30,9313.426375,1546.952709,405.8168383
11,32,7651.114136,1744.042507,517.3340822
11,34,7519.33426,1809.991338,440.4321978
11,36,6263.07716,1527.422543,517.5705583
11,38,8234.246194,1714.586725,245.7498099
11,40,5676.753066,2410.245078,420.3014673
11,42,7083.357558,2073.122315,370.8815979
11,44,0,0,0
11,46,0,0,0
11,48,0,0,0
11,50,5101.164344,1707.022713,370.5741407
11,52,0,0,0
11,54,0,0,0
11,56,0,0,0
11,58,0,0,0
11,60,0,0,0
11,62,0,0,0
11,64,0,0,0
11,66,0,0,0
11,68,0,0,0
11,70,0,0,0
11,72,0,0,0
11,74,13413.65937,3633.197389,386.0592159
11,76,13715.42955,2737.519915,506.6797214
11,78,17499.86471,3145.881675,459.7410253
11,80,0,0,0
11,82,0,0,0
11,84,0,0,0
11,86,0,0,0
11,88,0,0,0
11,90,0,0,0
11,92,0,0,0
11,94,0,0,0
11,96,0,0,0
11,98,14019.69731,2376.58907,411.8303775
11,100,0,0,0
11,102,17199.99779,2526.285523,408.9963211
11,104,17212.32903,2611.315408,429.4711123
11,106,15146.6362,2733.850831,456.0917848
11,108,22159.72673,3777.110319,546.5457924
11,110,0,0,0
11,112,0,0,0
11,114,0,0,0
11,116,0,0,0
11,118,0,0,0
11,120,0,0,0
11,122,10037.3663,1900.44093,235.5031038
11,124,10454.48738,1528.155006,249.5267762
11,126,0,0,0
11,128,0,0,0
11,130,0,0,0
11,132,0,0,0
11,134,0,0,0
11,136,0,0,0
11,138,0,0,0
11,140,0,0,0
11,142,0,0,0
11,144,0,0,0
11,146,0,0,0
11,148,0,0,0
11,150,0,0,0
11,152,0,0,0
11,154,0,0,0
11,156,0,0,0
11,158,0,0,0
11,160,0,0,0
11,162,0,0,0
11,164,0,0,0
11,166,0,0,0
11,168,0,0,0
11,170,0,0,0
11,172,0,0,0
11,174,0,0,0
11,176,0,0,0
11,178,0,0,0
13,-180,0,0,0
13,-178,0,0,0
13,-176,0,0,0
13,-174,0,0,0
13,-172,0,0,0
13,-170,0,0,0
13,-168,0,0,0
13,-166,0,0,0
13,-164,0,0,0
13,-162,0,0,0
13,-160,0,0,0
13,-158,0,0,0
13,-156,0,0,0
13,-154,0,0,0
13,-152,0,0,0
13,-150,0,0,0
13,-148,0,0,0
13,-146,0,0,0
13,-144,0,0,0
13,-142,0,0,0
13,-140,0,0,0
13,-138,0,0,0
13,-136,0,0,0
13,-134,0,0,0
13,-132,0,0,0
13,-130,0,0,0
13,-128,0,0,0
13,-126,0,0,0
13,-124,0,0,0
13,-122,0,0,0
13,-120,0,0,0
13,-118,0,0,0
13,-116,0,0,0
13,-114,0,0,0
13,-112,0,0,0
13,-110,0,0,0
13,-108,0,0,0
13,-106,0,0,0
13,-104,0,0,0
13,-102,0,0,0
13,-100,0,0,0
13,-98,0,0,0
13,-96,0,0,0
13,-94,0,0,0
13,-92,11965.48879,1930.290434,302.6441413
13,-90,12422.76712,1342.365508,444.0059633
13,-88,8663.716537,2059.484874,347.1209906
13,-86,8286.779152,1304.48649,298.4119756
13,-84,7877.88412,2224.419055,458.2483764
13,-82,0,0,0
13,-80,0,0,0
13,-78,0,0,0
13,-76,0,0,0
13,-74,0,0,0
13,-72,0,0,0
13,-70,0,0,0
13,-68,0,0,0
13,-66,0,0,0
13,-64,0,0,0
13,-62,0,0,0
13,-60,0,0,0
13,-58,0,0,0
13,-56,0,0,0
13,-54,0,0,0
13,-52,0,0,0
13,-50,0,0,0
13,-48,0,0,0
13,-46,0,0,0
13,-44,0,0,0
13,-42,0,0,0
13,-40,0,0,0
13,-38,0,0,0
13,-36,0,0,0
13,-34,0,0,0
13,-32,0,0,0
13,-30,0,0,0
13,-28,0,0,0
13,-26,0,0,0
13,-24,0,0,0
13,-22,0,0,0
13,-20,0,0,0
13,-18,4670.32844,1485.549454,409.5184576
13,-16,6153.612844,1856.616305,451.1949518
13,-14,6648.786311,2631.428787,361.0599068
13,-12,8495.378727,2146.239628,738.4763704
13,-10,8891.014902,2438.979209,778.5439644
13,-8,8302.467851,2510.380612,569.2718345
13,-6,9408.706505,2829.220988,518.4218852
13,-4,7887.923919,3573.851036,554.8312452
13,-2,8008.631784,2805.488558,647.7716626
13,0,12095.09159,2774.074096,742.0932918
13,2,9263.281097,2871.096063,427.5669618
13,4,8776.889033,4100.560176,551.2841849
13,6,9019.210893,3380.293756,471.8786613
13,8,6951.332374,3359.465683,453.2139037
13,10,6164.332496,2716.057447,545.6720279
13,12,5186.63696,2318.419376,567.4517053
13,14,8190.183711,2566.892556,570.6750771
13,16,6998.107789,2202.063996,489.3786048
13,18,7707.612587,1884.944945,483.909505
13,20,6460.698241,2007.508542,391.1311082
13,22,6463.74658,2119.396056,480.2696956
13,24,5836.125043,2109.675072,570.9204527
13,26,6478.345373,2713.732492,425.4794987
13,28,5125.331886,1990.452612,341.6268606
13,30,7049.564867,1457.18897,319.197054
13,32,6923.472949,2121.07027,430.5527957
13,34,7033.293643,1909.592422,305.0945268
13,36,4008.95801,1401.283186,332.3691332
13,38,5853.960146,2011.619292,420.8634909
13,40,7529.202126,2140.443297,405.4452523
13,42,7871.748283,2611.40453,548.6567002
13,44,9988.052109,4607.115082,573.8000756
13,46,7626.46618,3128.131273,582.541408
13,48,6136.712075,2649.637679,567.1185613
13,50,0,0,0
13,52,0,0,0
13,54,0,0,0
13,56,0,0,0
13,58,0,0,0
13,60,0,0,0
13,62,0,0,0
13,64,0,0,0
13,66,0,0,0
13,68,0,0,0
13,70,0,0,0
13,72,0,0,0
13,74,17290.2067,2413.284181,492.8490347
13,76,15739.99469,4213.310261,531.8007214
13,78,11694.93182,2972.822204,599.9629405
13,80,0,0,0
13,82,0,0,0
13,84,0,0,0
13,86,0,0,0
13,88,0,0,0
13,90,0,0,0
13,92,0,0,0
13,94,0,0,0
13,96,0,0,0
13,98,12538.6118,1531.25953,327.0623413
13,100,14074.21708,1967.583377,414.4360568
13,102,17222.17904,3239.004809,504.0801645
13,104,22265.21729,3743.721169,408.7689573
13,106,12015.32488,3630.372488,467.8641148
13,108,17609.64278,3223.034543,548.5496476
13,110,0,0,0
13,112,0,0,0
13,114,0,0,0
13,116,0,0,0
13,118,0,0,0
13,120,13093.32244,1618.086991,217.7375777
13,122,12066.37009,1627.150972,222.3574937
13,124,0,0,0
13,126,0,0,0
13,128,0,0,0
13,130,0,0,0
13,132,0,0,0
13,134,0,0,0
13,136,0,0,0
13,138,0,0,0
13,140,0,0,0
13,142,0,0,0
13,144,0,0,0
13,146,0,0,0
13,148,0,0,0
13,150,0,0,0
13,152,0,0,0
13,154,0,0,0
13,156,0,0,0
13,158,0,0,0
13,160,0,0,0
13,162,0,0,0
13,164,0,0,0
13,166,0,0,0
13,168,0,0,0
13,170,0,0,0
13,172,0,0,0
13,174,0,0,0
13,176,0,0,0
13,178,0,0,0
15,-180,0,0,0
15,-178,0,0,0
15,-176,0,0,0
15,-174,0,0,0
15,-172,0,0,0
15,-170,0,0,0
15,-168,0,0,0
15,-166,0,0,0
15,-164,0,0,0
15,-162,0,0,0
15,-160,0,0,0
15,-158,0,0,0
15,-156,0,0,0
15,-154,0,0,0
15,-152,0,0,0
15,-150,0,0,0
15,-148,0,0,0
15,-146,0,0,0
15,-144,0,0,0
15,-142,0,0,0
15,-140,0,0,0
15,-138,0,0,0
15,-136,0,0,0
15,-134,0,0,0
15,-132,0,0,0
15,-130,0,0,0
15,-128,0,0,0
15,-126,0,0,0
15,-124,0,0,0
15,-122,0,0,0
15,-120,0,0,0
15,-118,0,0,0
15,-116,0,0,0
15,-114,0,0,0
15,-112,0,0,0
15,-110,0,0,0
15,-108,0,0,0
15,-106,0,0,0
15,-104,0,0,0
15,-102,0,0,0
15,-100,11760.62625,1652.830593,416.1060849
15,-98,10012.19557,2139.440169,343.725557
15,-96,13095.37701,1722.586026,255.8876902
15,-94,9543.379603,1704.54702,350.9067171
15,-92,12033.94915,1705.134186,367.4243268
15,-90,11740.94521,1950.862966,414.2048514
15,-88,11108.22696,2062.993196,445.6246203
15,-86,7386.118456,1485.455086,459.3064071
15,-84,0,0,0
15,-82,0,0,0
15,-80,0,0,0
15,-78,0,0,0
15,-76,0,0,0
15,-74,0,0,0
15,-72,0,0,0
15,-70,0,0,0
15,-68,0,0,0
15,-66,0,0,0
15,-64,0,0,0
15,-62,0,0,0
15,-60,0,0,0
15,-58,0,0,0
15,-56,0,0,0
15,-54,0,0,0
15,-52,0,0,0
15,-50,0,0,0
15,-48,0,0,0
15,-46,0,0,0
15,-44,0,0,0
15,-42,0,0,0
15,-40,0,0,0
15,-38,0,0,0
15,-36,0,0,0
15,-34,0,0,0
15,-32,0,0,0
15,-30,0,0,0
15,-28,0,0,0
15,-26,0,0,0
15,-24,0,0,0
15,-22,0,0,0
15,-20,0,0,0
15,-18,5170.378474,1711.935959,369.2691191
15,-16,5109.292072,2192.76408,346.9950072
15,-14,6018.714862,2085.693955,516.9534173
15,-12,5971.485359,2033.020914,658.6801199
15,-10,7329.52833,2471.438872,465.1710831
15,-8,5308.59788,2316.791708,523.2154218
15,-6,7681.57992,3170.542246,643.9943769
15,-4,5731.377928,2586.633202,523.5506891
15,-2,6152.412627,2808.965227,483.6001218
15,0,6506.465308,3008.753965,460.8748388
15,2,6056.577825,2319.161414,658.2538809
15,4,7161.127496,2456.772119,619.5403279
15,6,6404.755943,2463.677483,553.0299079
15,8,5268.572446,1934.925429,507.0197885
15,10,5259.428326,1458.885852,408.6069572
15,12,4087.288053,1539.880489,418.0105072
15,14,3073.748054,1263.515825,383.2602604
15,16,3312.212336,1403.991953,455.6418148
15,18,4042.316205,1035.472872,382.1088975
15,20,5457.367367,2190.95859,320.1921835
15,22,7526.007258,2300.32062,455.5183989
15,24,5051.863182,2098.215551,432.3604464
15,26,3604.239692,1597.454489,424.1046285
15,28,2936.021731,1243.035003,291.9954405
15,30,3044.242391,1107.907069,298.5934719
15,32,4811.729635,1601.497795,408.9160134
15,34,5810.971793,2427.149169,340.4134401
15,36,5623.083569,1982.919615,415.3119446
15,38,7670.81232,2147.612803,482.9563288
15,40,0,0,0
15,42,7858.089179,3524.255483,732.5257887
15,44,9068.153712,3400.884112,557.240783
15,46,6779.309066,3117.012151,550.8479514
15,48,7017.359835,2980.788375,572.7186054
15,50,4649.252353,2302.836096,380.2451234
15,52,5026.231151,2265.768782,416.4014729
15,54,0,0,0
15,56,0,0,0
15,58,0,0,0
15,60,0,0,0
15,62,0,0,0
15,64,0,0,0
15,66,0,0,0
15,68,0,0,0
15,70,0,0,0
15,72,13726.42172,4035.577026,355.5158727
15,74,16813.70594,3708.828648,706.7903817
15,76,19176.89373,3654.076747,673.9202464
15,78,15357.48106,3816.6195,564.1857951
15,80,13363.98834,6537.546398,565.2652562
15,82,0,0,0
15,84,0,0,0
15,86,0,0,0
15,88,0,0,0
15,90,0,0,0
15,92,0,0,0
15,94,13506.91889,3068.938735,740.8270198
15,96,19629.16845,3223.6233,453.4028309
15,98,14165.02641,2627.477516,260.8174433
15,100,18183.89682,3044.381473,440.9028316
15,102,17133.3226,2959.970391,424.4075183
15,104,24206.17794,3162.290816,574.7290414
15,106,17392.49371,4843.840387,693.4103194
15,108,20986.56232,3365.931993,509.7935986
15,110,0,0,0
15,112,0,0,0
15,114,0,0,0
15,116,0,0,0
15,118,0,0,0
15,120,13801.9978,2282.084611,369.8637372
15,122,0,0,0
15,124,0,0,0
15,126,0,0,0
15,128,0,0,0
15,130,0,0,0
15,132,0,0,0
15,134,0,0,0
15,136,0,0,0
15,138,0,0,0
15,140,0,0,0
15,142,0,0,0
15,144,0,0,0
15,146,0,0,0
15,148,0,0,0
15,150,0,0,0
15,152,0,0,0
15,154,0,0,0
15,156,0,0,0
15,158,0,0,0
15,160,0,0,0
15,162,0,0,0
15,164,0,0,0
15,166,0,0,0
15,168,0,0,0
15,170,0,0,0
15,172,0,0,0
15,174,0,0,0
15,176,0,0,0
15,178,0,0,0
17,-180,0,0,0
17,-178,0,0,0
17,-176,0,0,0
17,-174,0,0,0
17,-172,0,0,0
17,-170,0,0,0
17,-168,0,0,0
17,-166,0,0,0
17,-164,0,0,0
17,-162,0,0,0
17,-160,0,0,0
17,-158,0,0,0
17,-156,0,0,0
17,-154,0,0,0
17,-152,0,0,0
17,-150,0,0,0
17,-148,0,0,0
17,-146,0,0,0
17,-144,0,0,0
17,-142,0,0,0
17,-140,0,0,0
