,Latitude,Longitude,10,11,12,13,14,15,16,17,18,EndAbd,EctAbd
1763,29,50,108661665.9,1652300.342,60539270.33,1140407658,4559306.303,1098327679,42894153.01,27815364.92,35175521.82,170853236.6,2349179683
1764,29,52,202590350.9,237963.6334,166088725.5,1259044938,11605996.79,1466857448,82640611.62,43489904.95,61689418.35,368917040.1,2925328317
1765,29,54,2935404413,6247132.458,138465218.1,62849693267,780305857.4,53251403204,2031001084,92526293.56,816829886.7,3080116763,1.20E+11
1766,29,56,1351043806,10990222.57,122238527.2,1.25E+11,73848157.06,81985136954,1582742963,713335864.7,636240018.6,1484272556,2.10E+11
1767,29,58,40273369.36,546.075822,2727047.303,450980788.1,0,17849606.67,412234882.6,3510827.906,171024639.5,43000962.74,1055600745
1768,29,60,31955723.85,4024.827185,1419369.783,110872529.6,0,2043182.423,311506844.2,227202.3873,366686051.9,33379118.46,791335810.5
1769,29,62,9387949.523,1706.415206,258193.7132,49610565.97,0,1598177.234,31874303.06,43.30332215,35168979.05,9647849.651,118252068.6
1770,29,64,71485845.29,747973.3754,7061479.127,3748705214,0,1391115902,1139350541,12565480.9,273661628.3,79295297.79,6565398766
1771,29,66,492562965.1,2152965.168,192835800.2,24267827421,239116590.6,13762370032,1197753632,327857772.3,951891776.5,687551730.5,40746817225
1772,29,68,6669532039,50219925.94,533929333.5,7804587868,4254429.164,7196695027,574060881.4,63967556.65,593818028.3,7253681298,16237383791
1773,29,70,42569561.79,235851.0828,13307246.76,62642070.65,0,108730286.1,93497449.67,4701743.783,46324944.63,56112659.63,315896494.8
1774,29,72,93117556.03,255174.5196,19216395.87,35135400.87,0,53089049.87,80864526.95,1481320.086,29321338.84,112589126.4,199891636.6
1775,29,74,196465109.2,3461944.686,171840756,9459178.652,0,17865.34751,16606697.61,13657836.42,1106309.355,371767809.9,40847887.39
1776,29,76,2177457975,30179627.38,1430062832,6697108.603,0,4403285.682,14290788.49,27911070.73,2566537.832,3637700434,55868791.34
1777,29,78,1313794323,13504814.67,665905018.3,7456535299,201986309,7468036937,478909912,200425238.3,509921406.6,1993204156,16315815101
1778,29,80,2105191835,10565573.61,1702961592,3689356892,760174251.6,8420711717,1876521401,1408800180,1155602005,3818719001,17311166447
1779,29,82,187505216.7,1877369.364,275787158.7,11567337849,481172900.1,4940586640,2086232516,246571689.3,1006164368,465169744.8,20328065962
1780,29,84,39611600.72,3060266.083,337713257.8,50783508467,7750001769,6527713956,2466986981,1386595846,1394977913,380385124.6,70309784932
1781,29,86,31110350.76,1345088.618,15419124.41,2.91E+11,19023262729,1.93E+11,2726957018,1273192388,2260971339,47874563.79,5.09E+11
1782,29,88,53802532.47,100169.319,42436987.33,27259781090,7492738525,7.01E+13,4588200853,3541209030,2508551555,96339689.12,7.01E+13
1783,29,90,77222782.87,4216901.263,44868342.71,1.37E+14,1535964667,6676125045,4633493411,1165436708,2245315233,126308026.8,1.37E+14
1784,29,92,259467340.9,8744966.242,88294524.03,2314551191,80111308.67,5162563179,2672547183,620827522.1,1593166188,356506831.2,12443766572
1785,29,94,1292680759,5103402.356,310985063.6,13815412473,5626353755,9.49E+14,6149190032,1006423178,6338080932,1608769225,9.49E+14
1786,29,96,188450212.3,3876798.503,227600748,9898698547,384384195.4,8.87E+13,3697920531,1178825936,2834337488,419927758.8,8.88E+13
1787,29,98,1217229119,6472237.375,1081202317,4469681108,309284919.9,2414751669,2327653303,1056188025,2105024479,2304903673,12682583504
1788,29,100,1722249724,10889635.82,1188982627,6992558435,538651253.9,4229863732,1547767478,1170984147,839815315,2922121986,15319640361
1789,29,102,1990229084,24308104.37,1600510257,6585525585,586494990.6,3513751020,1093914289,359876405.5,1301905709,3615047445,13441468000
1790,29,104,132649071,11788979.47,170852479,199349750.6,12805946.69,224424724.3,352402586.4,61008402.41,264634402.6,315290529.5,1114625813
1791,29,106,672496978,17828951.8,978495943.4,46089134.26,87520784.38,18012468.41,172941490.1,237178882.8,90393141.71,1668821873,652135901.7
1792,29,108,4180502821,41686642.44,1577701975,781343558.3,65791118.07,783234146.4,1107720214,314497442.5,927373914.4,5799891439,3979960394
1793,29,110,1145301063,39633347.24,956999242.5,362678874.2,20596841.43,207915484.5,309010631.6,131575491.3,611261461,2141933653,1643038784
1794,29,112,461748300.2,6072588.425,225906685.2,35627927.78,25976707.95,3645964.669,50501271.9,25332404.68,19480133.84,693727573.8,160564410.8
1795,29,114,3909293349,10219226.4,2015010340,41638030.34,3848982.311,22054980.6,22390635.26,39644421.29,22202913.26,5934522916,151779963.1
1796,29,116,1995250086,31676534.65,1034436273,102103682.5,1366885.642,11293370.1,47622051.28,22416364.24,22145158.37,3061362893,206947512.2
1797,29,118,528802825.9,36954838.47,215634854.7,270846228.2,0,6204536.315,136980145.8,19976259.31,65017146.8,781392519.1,499024316.4
1798,29,120,453289905.7,17604963.02,298225803.1,65417909.69,1924139.426,13430237.07,121676414.9,91003418.59,21648288.04,769120671.8,315100407.7
1799,31,-118,116179215.3,8240741.973,122433037.6,1831089636,20508636.06,1903194052,80389013.17,83748040.48,72033495.67,246852994.9,3990962874
1800,31,-116,60353373.91,860178.1366,19207791.67,305228559.7,149118.085,224798433,215674253.1,3767590.511,222238016.8,80421343.71,971855971.1
1801,31,-114,66050615.45,239829.8345,41059236.62,370499838.2,3955759.441,97669203.88,159079034.2,16678168.93,201335354.1,107349681.9,849217358.7
1802,31,-112,1186637972,3751389.74,801818161.1,1388909114,17514777.07,1343712358,688942766.7,226032042.2,502242327.6,1992207523,4167353386
1803,31,-110,1311598440,6913365.619,626510447.9,7569272981,69422468.4,16325249501,1901628246,190231666.9,577092169.5,1945022254,26632897033
1804,31,-108,753599584.1,3875686.069,235387472.3,12717690481,58716633.16,10276509528,1379083956,138149334.7,597572071.9,992862742.5,25167722004
1805,31,-106,1860537288,17341635.37,816840768.7,7957348145,186102693.7,2103326029,951334550,521930983,807028124.2,2694719692,12527070524
1806,31,-104,2152851125,12262575.42,672223761,7948442916,64681000.24,20254110415,683390300.4,203815494.7,383415531.6,2837337462,29537855658
1807,31,-102,2143091944,7397602.651,1168961761,8165020893,179608940.8,8161216993,1749048610,284563359.1,735623676.4,3319451308,19275082472
1808,31,-100,755182799.5,3777247.069,763756756,2592608273,137013443.2,1470007063,656833707.7,466164766,515862846.7,1522716803,5838490100
1809,31,-98,491688644.4,8343483.3,559062492.8,417764041.3,101349940.9,450808559.9,558510104.5,167145708.6,330142589,1059094621,2025720944
1810,31,-96,859105142.5,2131816.553,682945860.2,2544924114,73499804.5,907610609,376722503.9,333280445.8,289300186.3,1544182819,4525337663
1811,31,-94,2460022465,12263121.33,1774189981,1942715693,176833556.1,802838292.5,1567115178,556986998,1238048184,4246475568,6284537901
1812,31,-92,3428387907,19245849.38,2647896653,7084071180,406889963.3,2618990945,1973248910,1607798851,908331555.9,6095530409,14599331406
1813,31,-90,2544995283,14185394.1,2349863577,5886315995,213802942.3,4646071226,1597189226,1273853940,1013519373,4909044254,14630752703
1814,31,-88,3186167126,17260483.73,2539682173,10364030293,49631417.33,7427903592,1775854024,1045303968,1060587529,5743109783,21723310823
1815,31,-86,2883000777,11255497.03,1927540113,9225674491,512633400.6,4934516480,1199925740,1254778867,1150788728,4821796387,18278317706
1816,31,-84,2682084273,15369698.64,2167851062,3998636573,821213109.1,1474851257,1063951205,1046036542,1433693627,4865305034,9838382314
1817,31,-82,1451407084,71924413.78,1336899200,2210614315,437809137.5,3510699005,678311293.7,787714187.1,427760071.8,2860230698,8052908010
1818,31,-10,186783397.3,2533287.43,195570112.6,413226826.1,17034952.74,279382179,77938685.54,52116390.65,70277476.33,384886797.4,909976510.4
1819,31,-8,168075552.3,1855775.166,222239648.3,589760220.2,56849.25595,574417359.1,74902856.1,37949044.6,74401983.2,392170975.7,1351488313
1820,31,-6,3008721704,12407299.48,2526182361,2361448471,34806667.6,1686683398,1078367257,136937896.3,1055617534,5547311365,6353861224
1821,31,-4,553605907.3,4577031.18,189362634,1400881024,0,659209454.8,574568738,5280074.639,236208766.2,747545572.5,2876148057
1822,31,-2,337630221.1,682633.7182,103013723.4,2249305187,0,323130629.7,598675117.5,6213395.862,252493279.4,441326578.2,3429817609
1823,31,0,73398482.8,2728630.268,16713640.36,420228184.4,0,22014271.5,293247366,1693281.462,18701231.06,92840753.43,755884334.5
1824,31,2,42584407.09,181929.8278,5569202.989,29058138.97,0,20756.85213,235843227.3,3365119.241,111093457.6,48335539.91,379380700
1825,31,4,10303268.34,10499.42096,254601.5081,0,0,443397.046,19085060.58,147601.7852,1891910.148,10568369.27,21567969.56
1826,31,6,13414772.4,0,91910.27222,391.2648607,0,2072.332965,6515934.216,4217.037898,143145.9956,13506682.67,6665760.848
1827,31,8,21671441.63,352296.788,1047523.627,1325545.622,0,61402.26404,33009165.39,1203.297363,2112625.279,23071262.05,36509941.86
1828,31,10,397345089.9,33471.64344,32970821.42,858017703.1,0,19651804.4,357361589.7,193137.9117,60170358.53,430349382.9,1295394594
1829,31,12,151783151.8,3467028.338,68596335.69,707740563.6,0,558331603.8,155183778.2,1477207.691,86733771.19,223846515.8,1509466924
1830,31,14,80204826.54,27805.375,24633954.65,118474303.6,0,191441902.2,161677674.5,220402.21,96808651.12,104866586.6,568622933.6
1831,31,20,124392419.3,0,61874614.67,720292180.8,23829310.05,639199301.7,89119893.92,54799550.63,66562107.97,186267034,1593802345
1832,31,22,149073935.3,0,80618726.61,609440175,4907689.164,844043150.2,109932451.1,25284253.45,108486167.7,229692661.9,1702093886
1833,31,24,49562950.75,0,10976992.38,857847227.2,0,570315813.9,1510890315,718726.5816,892521462.2,60539943.13,3832293545
1834,31,26,92164645.37,0,25747931.02,499529102.4,282297.9391,435097725.9,1238113518,302530.3051,622854115,117912576.4,2796179289
1835,31,30,49367548.46,0,10627571.17,770073539.5,0,253404744.1,1123127814,26597129.79,692287726.1,59995119.64,2865490954
1836,31,34,221782177.3,910822.7059,208763999,1133499238,72391142.45,853374939.6,111635926.6,111165337.9,110387247.4,431456999,2392453832
1837,31,36,257364056.4,2284497.355,46289471.09,15040264349,48055697.32,5940237945,1837886639,39091536.75,1406332686,305938024.8,24311868853
1838,31,38,77488762.44,1536355.702,5940901.263,2211119094,0,328198372.1,1805644418,1162272.454,695434848.1,84966019.41,5041559005
1839,31,40,66834392.12,341275.8004,8543958.689,770799563.1,0,141507559.7,1118676260,964740.7078,698218974,75719626.61,2730167098
1840,31,42,109346689.3,34326.14574,6193468.686,72918878.99,0,31307940.92,157802332.9,554.5001296,15886610.17,115574484.1,277916317.5
1841,31,44,61853200.71,3039338.552,14423153.39,27273901.27,0,12141102.64,134896296.4,987297.7625,3081376.605,79315692.65,178379974.7
1842,31,46,117878756.1,1933035.885,41434398.73,306582286.8,18718.17794,258129148.6,105767773.5,7934138.943,115595693.3,161246190.7,794027759.2
1843,31,48,502331542.7,3384873.551,254579362.5,120493211.9,0,74941514.29,78277660.99,10925657.6,62995892.38,760295778.7,347633937.1
1844,31,50,274935600.9,1675293.778,162736014.2,2143481596,21027367.22,2063480450,103611268.1,65549763.62,59017472.78,439346908.9,4456167918
1845,31,52,73773250.48,2956926.756,22303637.45,673993964.5,0,638110897,151945787.5,25034824.12,194055385.2,99033814.68,1683140858
1846,31,54,81429428.79,1025736.316,20333380.91,7356263851,16444.83335,1977350033,1214771861,11640234.8,803702014.4,102788546,11363744439
1847,31,56,81434565.04,804586.1188,27977096.62,1993892661,0,822227641.9,562870415.5,9123408.181,594495842.8,110216247.8,3982609969
1848,31,58,85311437.09,3114612.402,47086108.8,9481261231,2825187.622,4921559422,2414750434,49680302.78,1114837217,135512158.3,17984913793
1849,31,60,64900407.74,495535.3988,15343466.65,2708605914,6454881.565,682915377.9,976588156.3,3029564.292,657686734.4,80739409.79,5035280628
1850,31,62,59679783.38,414055.8453,18575079.5,220749279.1,0,258664092,255864478,9018837.86,131964754.5,78668918.72,876261441.5
1851,31,64,86544003.08,2649946.811,42609303.06,1034058543,13479849.86,890726976,148719132,44129321.08,45379908,131803253,2176493730
1852,31,66,256311076.9,1544306.696,158714248,1646378619,8840589.637,2163150594,107025623.7,60254342.89,75039838.29,416569631.7,4060689608
1853,31,68,332777732,1011173.533,299539946.7,950613166.1,21732197.07,1427495508,72466784.04,116496603.2,78989392.85,633328852.2,2667793651
1854,31,70,50353899.06,3720185.566,127502991.7,151954278.3,0,197896625.6,110540769,9517624.149,154145194.6,181577076.4,624054491.6
1855,31,72,94867128.62,2940434.915,483842700.2,69622235.95,0,41992330.57,83293087.06,8679381.357,102359479.1,581650263.7,305946514
1856,31,74,478860480.6,28850901.45,1642460070,1743885583,55988623.54,1423067517,1196652972,87990607.28,530189941.9,2150171452,5037775245
1857,31,76,3507384048,15695373.6,1831140920,48501475237,1798925116,2.82E+11,3050545429,2286455285,2042275524,5354220342,3.39E+11
1858,31,78,290483078.7,1880267.704,41579534.82,13416048000,152124197.5,10873400438,5194536079,540097290.5,2796463974,333942881.3,32972669979
1859,31,80,31884652.29,4159516.009,14968050.8,26895325517,413692449,21879160174,1250108615,194256831.9,659056920,51012219.1,51291600507
1860,31,82,17686827.71,2770115.831,12276076.48,11669175398,95664341.52,10971253899,1140160873,409734276.7,604293912.1,32733020.02,24890282700
1861,31,84,11990429.1,0,66466327.48,1.73E+11,32087573555,5.51E+11,2738780793,935385034.6,1393202309,78456756.58,7.61E+11
1862,31,86,122468116.4,0,59243248.41,8052992726,780812834.3,1982169917,1721179234,451817728,1308927566,181711364.8,14297900005
1863,31,88,46045391.74,472031.566,136246531,1171865285,5014648043,869681475.8,10195621679,7565229653,12989912329,182763954.3,37806958465
1864,31,90,122313537.4,5316979.555,100918887.4,5604961330,944570253.4,5.30E+14,4243353338,1957318398,1083907211,228549404.4,5.30E+14
1865,31,92,360910210.6,6984635.882,263566907.8,3021174003,571229993.2,2510210620,2593995374,588166418.7,1632991105,631461754.3,10917767513
1866,31,94,1270203262,2032822.228,231732458.8,11216976974,795111595.9,19341103753,5194076434,1620032044,3844860427,1503968543,42012161227
1867,31,96,44939965.51,15316873.7,68570064.6,1.44E+13,960205312.4,13543192001,3746393280,7289211013,3260312565,128826903.8,1.44E+13
1868,31,98,617529192.7,825906.4051,243043085.4,6485212124,1108379287,5.14E+14,6454724496,1484152648,2490943125,861398184.6,5.14E+14
1869,31,100,491703049,12852385.4,215517589.9,2.87E+15,232504806.4,7935181689,4026362549,382889207.9,1816578895,720073024.3,2.87E+15
1870,31,102,1481376027,3857329.055,1272731910,57514125835,539085873.6,1066472353,1878870688,1614988209,2144351822,2757965266,64757894780
1871,31,104,2226974844,8125858.505,1659909622,3695898642,422523117.2,1535689400,2169435563,786977446.3,1449820336,3895010324,10060344506
1872,31,106,160012684.8,8427552.589,181175764.5,1049668201,133101561.7,518655143.6,576534510.7,161620422.5,366375116.5,349616001.9,2805954956
1873,31,108,212374442.1,15269420.59,430172174.4,4323441843,5222507.671,3188840739,1101985125,164348888.1,614601484.4,657816037.1,9398440587
1874,31,110,3493413941,21954560.92,2393153443,1659836038,77204896.89,1336091731,932039804.5,370208074.7,466437154.2,5908521946,4841817699
1875,31,112,2766626628,32409405.39,2748405104,551700891.5,143204151,511125210,747723031.5,451376585.4,707102512.5,5547441137,3112232382
1876,31,114,1105986031,46803657.66,1193021068,1092867497,28691387.18,590053731.7,698592197.5,100266698.9,537888853.1,2345810757,3048360365
1877,31,116,1307203429,105715938.4,1106275196,674886607.7,17917370.54,143795763.4,352831535.2,169085413.4,157565168.1,2519194563,1516081858
1878,31,118,3130095159,30883330.85,2937043231,179378178.6,10461979.57,34597769.55,137725446.5,163634869.8,50312654.73,6098021721,576110898.8
1879,31,120,3380678700,17116255.93,2244948924,137384712.6,0,49628446.28,91536000.19,61237839.92,28005446.31,5642743880,367792445.3
1880,31,130,2475291347,3213643.642,1720580872,1232338278,97411429.75,449811552.2,565491088.9,325095679.6,394048424.5,4199085863,3064196453
1881,33,-120,269787231.8,3412748.201,289781833.6,1374011596,25307127.02,1804377993,114871765.9,108012237.5,110242032.6,562981813.6,3536822753
1882,33,-118,174919703.8,1637954.993,220898589.7,1153744229,2816840.284,1487534302,124887744.5,32401293.57,110440156.5,397456248.4,2911824567
1883,33,-116,73497498.83,509689.7615,19405486.59,182872171.8,0,133386235.2,105711340.9,3084527.556,46118406.41,93412675.18,471172681.8
1884,33,-114,127600585.9,3531062.29,155926040.6,1231303230,0,910486476.6,89944888,77359192.53,87429316.44,287057688.8,2396523104
1885,33,-112,1587765563,13945193.21,1203884554,3136158218,169321867,3107087101,789647163.9,504584919.2,656546812.8,2805595310,8363346082
1886,33,-110,1653537051,4077256.229,1193402592,2.77E+11,830112163.7,42817279130,849004245.4,774066896.1,817207050,2851016899,3.23E+11
1887,33,-108,600882908.4,1496947.219,598185187.7,18808075065,118674501.8,21249292336,1170242267,507193171.9,1034135814,1200565043,42887613155
1888,33,-106,1160368021,4090743.027,804849303,18506521849,111549822.6,24139308420,1025770121,464457363.5,538666582.9,1969308067,44786274160
1889,33,-104,1527259116,19011433.68,585193124,18799323182,150964235.5,2350266621,884481017.5,690163216.2,595679942.5,2131463674,23470878214
1890,33,-102,422241869.7,18896992.94,283589862.6,4810168483,377653841.4,1519134601,1328379893,267604070.3,667569183.7,724728725.2,8970510072
1891,33,-100,432709143.8,10713723.72,1452118022,2713952830,73600813.84,2956796420,438283602.8,221016888.9,374707494.1,1895540890,6778358050
1892,33,-98,808119732.3,4113335.409,1180314782,394148313.7,80871620.92,531434904.2,374199389.9,157723173.7,246123945.7,1992547850,1784501348
1893,33,-96,4082631708,5127940.941,2811491543,790097448.6,7679708.127,444298624.9,375134636.9,55049591.63,152926009.9,6899251193,1825186020
1894,33,-94,1292845614,3677964.502,1137178135,681352400.1,18881492.27,622618516.5,222099792.6,85694695.81,237869707.5,2433701713,1868516605
1895,33,-92,2046429898,8022998.231,2214766868,2150900841,179539719.4,1644551816,1119906331,745562221.6,843079419.6,4269219765,6683540349
1896,33,-90,2571926104,16735499.86,2139047463,4246720294,35080797.26,2959104087,2300855575,318692713.2,1101507058,4727709067,10961960525
1897,33,-88,966501858.3,10595240.33,1289938398,2150080555,23728615.68,927687789.1,192603966.9,97382606.7,150844096,2267035497,3542327630
1898,33,-86,3516875408,13204001.29,1867172192,18800058426,633444920.5,4165566684,1237906539,1583418222,942177095.3,5397251601,27362571886
1899,33,-84,839951292.9,17928605.95,277613467,61016114472,254142228.1,11841122523,1225104200,438470462.5,854493154.6,1135493366,75629447040
1900,33,-82,1840384657,63089033.58,1254835987,3704650372,321747087,1759221333,1078071892,1687236355,1286820865,3158309677,9837747904
1901,33,-80,2749288060,14672543.55,1902725870,7252427499,632920009,9484288248,1511437811,850184307.4,752890486.5,4666686473,20484148361
1902,33,-78,2700095966,16341262.87,2044912081,969828067.5,277510219.7,702156384.4,1445411486,897247269.4,1022630046,4761349309,5314783473
1903,33,-8,260998635.4,1734833.183,264705471.8,399306509.2,5402738.979,420987385.7,99627374.93,83628797.64,80527674.15,527438940.3,1089480481
1904,33,-6,218888238,13989899.63,385042631.7,2497306298,10572721.65,2195916669,82688879.07,67224930.45,50012538.76,617920769.3,4903722036
1905,33,-4,265621900.6,1962489.547,302149489.7,1200994203,36508571.52,828248352.5,72756539.81,46829109.83,52789120.79,569733879.8,2238125898
1906,33,-2,4072733226,8203885.185,2825998875,13193587745,0,5537128201,707974425.6,115442638.5,569975413.4,6906935986,20124108423
1907,33,0,8677143413,5987228.712,1850416444,18045720199,11782375.25,11895524755,826180558.7,53258820.5,693655710.2,10533547086,31526122419
1908,33,2,2984987934,6864113.422,532088070.5,11106865612,596619.3,4391673206,632683237.4,22674458.23,298448040.2,3523940118,16452941173
1909,33,4,234145997.2,6171.277697,109573411,721048848.7,0,175823436.2,405768546.4,3744847.561,120139635.6,343725579.5,1426525314
1910,33,6,157872694.6,1722157.501,54460583.19,442442480.6,0,4918951.375,318090278.7,9492348.108,5390381.043,214055435.3,780334439.8
1911,33,8,117070488.2,5387392.932,55480984.6,638696183.6,0,257837090.3,473042164.1,3451749.515,117511111.5,177938865.8,1490538299
1912,33,10,1029805890,9420000.383,93949776.9,553017547.1,0,160708338.5,488590404.5,9144376.408,168794536.7,1133175667,1380255203
1913,33,32,415300034.2,1503845.925,448238847.8,669889505.7,13814455.41,609915803.8,91541614.24,74914745.51,57761000.01,865042727.9,1517837125
1914,33,34,1149169583,938430.9194,644316731.7,3700755970,199222247.6,2045622793,2079505879,506116336.6,1440780076,1794424746,9972003301
1915,33,36,1269632135,7621020.867,386365643.9,9775814612,154265302.2,5183746195,1420529911,134814231.9,844949185.2,1663618800,17514119436
1916,33,38,190862285.7,1428080.435,60037294.88,1469699657,0,862274567.7,817160332.2,13444552.5,351081941.8,252327661,3513661051
1917,33,40,236170354.8,1591647.199,66418470.12,1011331264,0,355270465.9,701920064.1,942240.2942,300507061,304180472.1,2369971095
1918,33,42,1830710558,2614732.787,186091943.8,712513390.9,0,98326769.53,389147942.8,4140343.382,183371293.1,2019417234,1387499740
1919,33,44,127999631,722899.6337,107485509.3,78752468.96,0,60982076.01,91350094.83,8675002.508,64374522.8,236208039.9,304134165.1
1920,33,46,407163838.7,2660868.573,367486574.8,1418633059,40364967,1463633791,85130519.71,31804031.4,54194989.35,777311282.1,3093761357
1921,33,48,481203372.1,1687015.113,341064982.5,3572863510,6389233.334,3813870457,74291907.49,97677899.73,49600737,823955369.6,7614693745
1922,33,50,198559926.6,448966.913,202987113.3,894596430.8,47027518.84,910454737.4,70714643.31,62999419.4,73055455.23,401996006.8,2058848205
1923,33,52,125842452,2162386.729,40341910.15,184680444.4,16962.86451,390676066.8,192382850.5,4240293.099,127665507.2,168346748.9,899662124.9
1924,33,54,96867016.53,301270.3342,18018499.77,92252230.1,0,6151.146981,361462480.1,861980.2768,87090958.55,115186786.6,541673800.2
1925,33,56,161608381.4,2241181.338,43050851.52,9523681185,36761334.5,4370627243,2402777476,36781672.53,1462039295,206900414.3,17832668206
1926,33,58,180286536.2,143489.4716,82674882.07,689806694.7,10556025.13,988721944.5,68340149.04,60842941.88,64792092.29,263104907.7,1883059848
1927,33,60,168072857.7,4601713.01,38113775.71,1023057251,32800500.34,1064400954,104875616.5,49383842.33,54123302.32,210788346.4,2328641466
1928,33,62,299361008.8,8108660.241,288359057.4,157602118.7,8356690.154,267048720.4,95498406.2,63315563.35,91871184.71,595828726.4,683692683.4
1929,33,64,730447160.8,5722578.567,543817882.6,16349075040,2418765874,13281229658,1331211713,504280493.5,739300303.8,1279987622,34623863083
1930,33,66,128417906.6,12439067.06,87100519.06,30621998500,5314110859,2.55E+14,2638243836,1857107365,2158444454,227957492.7,2.55E+14
1931,33,68,1685669673,7328540.406,1320651341,93429712417,274943661.3,56684261872,2116416327,1472740771,1431359012,3013649555,1.55E+11
1932,33,70,125977127.6,4365627.392,296666108.4,439716232.6,32731268.5,409578299.5,87610039.22,21819371.62,59332772.5,427008863.4,1050787984
1933,33,72,1426374589,16473966.14,887703980.1,11914528477,338127133.2,5575376552,3248670426,626380362.1,1451462731,2330552536,23154545682
1934,33,74,372029004.7,5944232.552,293662847.6,33353950453,238459712.4,35075482625,1068327083,424321392.3,833571792.5,671636084.9,70994113058
1935,33,76,378146814.1,850886.9077,130784729.9,15790153837,1133370783,18293591816,10830355385,2637349602,4432818452,509782430.8,53117639875
1936,33,78,1653594.559,653.3417463,1864748.645,1.61E+14,44923566.47,1.37E+14,975056245,232047236.5,744399315.6,3518996.545,2.98E+14
1937,33,80,1554126.734,0,178091.0892,1.77E+11,1733715739,78971431339,1858977539,140834627.2,930132891.2,1732217.823,2.60E+11
1938,33,82,3276667.905,0,978303.3081,52024862875,659352670.8,20948053843,1457575610,322993220.5,1092104763,4254971.213,76504942982
1939,33,84,6281214.035,0,2836163.048,15738693126,333814655.3,20879682158,1400424932,438984213.8,785563607.5,9117377.083,39577162693
1940,33,86,31326635.43,0,7915739.889,3512862698,107805356.4,2740824108,1610485116,587209462.2,1290323025,39242375.32,9849509765
1941,33,88,78856950.57,69101.37109,75199005.05,2236512581,246766352.6,377475463.9,1104260519,579603780.8,958798003.6,154125057,5503416701
1942,33,90,98382194.84,1959936.986,155367609.5,5.11E+12,626208303,627090705.8,1944404138,538694958.5,1502111798,255709741.3,5.12E+12
1943,33,92,423461478.3,7761486.569,76463654.4,8126998212,309897716.2,1564812986,2824264825,584723164.2,1492817654,507686619.3,14903514558
1944,33,94,556150767.5,6328589.482,281678034.9,3973215049,731116163.4,2773797578,2200213390,1149392640,814963739.7,844157391.9,11642698560
1945,33,96,96444985.41,2122651.835,200082925.6,1273051535,210472325.3,3.33E+13,1312350247,594648112.3,794361681.9,298650562.9,3.33E+13
1946,33,98,398491326.2,1451708.029,62968590.12,5716668549,910467616,3079746641,2742706145,1310362663,1854337536,462911624.3,15614289150
1947,33,100,614607601.1,11301413.36,358990894.6,782639724.9,540016398.2,826361866.5,1640340401,922962321.5,1230027631,984899909.1,5942348343
1948,33,102,2015568753,21630825.75,1064838907,2182774175,696982733.1,3432648035,1620481353,1539864417,1116392560,3102038486,10589143272
1949,33,104,726905397.3,1761849.374,223219040,11850121399,158413617.5,14829332429,1370235040,745133864.4,507301387.8,951886286.7,29460537738
1950,33,106,5885874369,24164023.01,1563660090,11014906936,59695741.36,4220366066,2076771893,576292621.9,936153824.1,7473698482,18884187082
1951,33,108,1983987288,29445391.42,3300009456,2496884929,180592277,2164061015,1269487170,447765655.3,691587614.6,5313442136,7250378661
1952,33,110,1439284847,80917178.36,2523857387,2213231819,196164731.7,1429218900,1297902276,420701945.8,630387062.7,4044059412,6187606735
1953,33,112,1941523303,7055045.865,1496284587,1427304409,130239504.9,611774969.9,322453297.6,284162291.2,497093822.3,3444862936,3273028295
1954,33,114,1391920586,5662749.825,1047401515,776597499,128472681.5,977547817.1,706564967.1,277680300.7,411358654,2444984850,3278221919
1955,33,116,1885696351,15085610.22,1536929391,642554213.6,33593992.78,776899068.4,807080311.3,601379376,632103196.2,3437711351,3493610158
1956,33,118,2145057911,17041076.16,1418218356,674108179.7,61636209.79,848114613.5,824152974.4,149003867,651639850.8,3580317343,3208655695
1957,33,120,4010438689,48644742.52,804461376.5,338911481.3,0,10834177.05,267366498.4,21583557.72,84678109.23,4863544808,723373823.8
1958,33,126,2565749646,36218021.38,2425185167,1498330704,32589892.47,686582210.7,964957274.1,108772777,413369715.2,5027152835,3704602573
1959,33,130,3622626384,9330640.744,1086090260,1349018860,24690817.16,1727791465,710842082.9,215938958.9,399109008.9,4718047285,4427391194
1960,33,132,2860612282,2014997.453,1791997085,2890895448,43445756.97,2497188662,992731273.5,93799586.35,689062348.9,4654624364,7207123076
1961,33,134,1688576265,9869123.185,1741035662,1497823604,51962281.89,719510902.5,892132679.1,169189437.5,408227928.4,3439481050,3738846834
1962,33,136,2868384458,4464183.556,2524556222,1800616202,43488314.06,961872023.9,699612077.9,123032757.3,454761443.6,5397404863,4083382818
1963,35,-122,502530497.4,19377602.3,483953249.2,12423167972,98522994.43,32618833276,783515752,430011145.1,665477964.1,1005861349,47019529104
1964,35,-120,890306485.9,4312232.576,678421423.3,4420307858,92786511.73,3686560330,623452856,206878837.9,488570608.7,1573040142,9518557003
1965,35,-118,37996836.7,1407520.899,4829107.63,1026288074,2407043.815,146184740.3,219944972.4,4712902.854,178184338.3,44233465.23,1577722072
1966,35,-116,122883502.8,712608.5462,43364572.33,750070073.2,1780589.672,490340263.3,144855452.6,12336661.04,217894541.1,166960683.7,1617277581
1967,35,-114,916703622.3,10950117.54,100892251.1,18934566192,1879892170,17647495465,3719031488,70395498.87,1022246267,1028545991,43273627080
